,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1,rich_9,rich_0,rich_1,rich_all
209,36005030000,0.9106526806189004,0.8853572813600705,0.9405109381053027,40880,492,53929,734,57829,1122,1691,1808,1806,0.14442270058708415,0.16332585436407127,0.2328243614795345,-0.02777721934737898,0.49186991869918706,0.3192025440313111,0.06918982850384392,0.13088769078645557,0.06229536697377824,0.5286103542234333,0.07231730608763365,-0.0011061946902655162,0.42552054839121456,2.0,2.0,2.0,2.0
210,36005030100,0.7003040192329901,0.5235064690782735,0.6575971991071462,55421,476,94762,674,130294,583,410,429,302,0.10306562494361343,0.0853506679892784,0.053693953673998804,-0.2524582828302979,0.4159663865546219,0.7098572743183991,0.04634146341463419,-0.17188036228399894,0.25613958556226324,-0.13501483679525228,0.3749604271754501,-0.296037296037296,-0.37090177571025285,1.0,1.0,1.0,1.0
211,36005030200,0.8989483684627668,0.9241494606099215,0.9884688613622246,41670,511,50991,623,67219,868,3104,2289,2034,0.14715622750179985,0.14661410837206565,0.15495618798256444,0.028033970616409665,0.2191780821917808,0.22368610511159104,-0.2625644329896907,-0.0036839700156595656,0.06959848324734552,0.3932584269662922,0.31825224059147694,-0.11140235910878116,0.056898205112218214,2.0,2.0,2.0,2.0
212,36005030701,0.6512445901390842,0.5810345003068885,0.6567722128438824,68290,665,89827,960,143750,1423,936,854,1440,0.11685459071606384,0.12824651830741313,0.1187895652173913,-0.10780909491655222,0.4436090225563909,0.3153756040415874,-0.08760683760683763,0.09748806205679728,0.1303497683820687,0.48229166666666656,0.6002983512752291,0.6861826697892273,-0.07374042753623189,1.0,1.0,1.0,1.0
213,36005030900,0.6509826847248309,0.5869043898367109,0.729443904274827,82314,635,95394,911,113324,1371,1824,1694,622,0.09257234492309935,0.11459840241524624,0.14517666160742648,-0.09843317862625756,0.4346456692913385,0.158903710182958,-0.07127192982456143,0.2379334509722546,0.24286666943788493,0.504939626783754,0.18795731387718306,-0.6328217237308147,0.26682971618906337,1.0,1.0,1.0,1.0
215,36005031200,0.7267181250776259,0.7809542358769863,0.8115173459707766,57654,605,65417,740,96250,1409,133,216,177,0.1259236132792174,0.13574453123805738,0.17566753246753247,0.07463156473985988,0.22314049586776852,0.13464807298713022,0.6240601503759398,0.07799107493098645,0.03913559679904788,0.904054054054054,0.4713300823944846,-0.18055555555555558,0.2941039382239383,1.0,1.0,1.0,1.0
216,36005031400,0.780294582818396,0.7461387487118027,0.8296931844551988,51677,582,71750,762,93523,1044,136,136,190,0.135147164115564,0.1274425087108014,0.13395635298268874,-0.04377299914504551,0.30927835051546393,0.38843199102115067,0.0,-0.05700937533675776,0.11198243743224912,0.3700787401574803,0.30345644599303134,0.3970588235294117,0.05111202170908968,1.0,1.0,1.0,1.0
217,36005031600,0.8416775372002891,0.8998398859959494,0.9515337209911103,45950,641,46786,745,76458,1335,157,258,233,0.1673993471164309,0.1910828025477707,0.20952679902691673,0.06910288824996846,0.16224648985959433,0.01819368879216543,0.6433121019108281,0.14147878017031523,0.057447814660877894,0.7919463087248322,0.6342068140041892,-0.0968992248062015,0.09652358157419738,2.0,2.0,2.0,2.0
219,36005032300,0.7466702616665066,0.6804647581931311,0.7935204041091566,57502,534,77101,788,100893,1058,1774,1569,1032,0.1114396021007965,0.12264432367932972,0.1258362820017246,-0.0886676580979806,0.47565543071161054,0.3408403185976141,-0.11555806087936871,0.10054524035718115,0.16614474821036618,0.3426395939086295,0.30858224925746747,-0.34225621414913954,0.026026139870449105,1.0,1.0,1.0,1.0
220,36005032400,0.9057242710863026,0.806860116034341,0.8722537010279654,29261,294,27719,421,37636,576,1055,1098,1125,0.12057004203547383,0.18225765720264078,0.18365394834732704,-0.10915480373887565,0.4319727891156462,-0.05269813061754558,0.04075829383886265,0.5116330236412903,0.08104699153433081,0.3681710213776721,0.35776903928713155,0.024590163934426146,0.007661083578693217,3.0,4.0,4.0,4.0
221,36005032600,0.8912041526265665,0.8417697933176638,0.9332438485432356,44750,634,58088,844,73636,1333,366,510,493,0.17001117318435754,0.17435614929073132,0.21723070237383887,-0.05546917523129713,0.33123028391167186,0.2980558659217878,0.39344262295081966,0.025557003254498722,0.10866873099003183,0.5793838862559242,0.26766285635587383,-0.033333333333333326,0.24590215634790202,2.0,2.0,2.0,2.0
222,36005032800,0.9168596993691172,0.9051811015580618,0.9233809311262909,27352,465,37250,607,48107,831,1201,1265,1192,0.2040070195963732,0.19554362416107382,0.20728792067682458,-0.01273760622164044,0.30537634408602155,0.36187481719801107,0.05328892589508749,-0.041485805008299126,0.020106285401785717,0.36902800658978574,0.29146308724832215,-0.057707509881422925,0.06005972614109223,3.0,3.0,3.0,3.0
223,36005033000,0.9020685655615502,0.9004556622802141,0.9180096207297187,28292,435,32218,623,51096,937,1898,1901,1978,0.1845044535557755,0.23204419889502761,0.22005636449037105,-0.0017880051948513387,0.43218390804597706,0.13876714265516754,0.0015806111696523573,0.25766177684638336,0.019494528364731423,0.5040128410914928,0.5859457446148115,0.040504997369805285,-0.051661857791496124,3.0,3.0,3.0,3.0
224,36005033201,0.9232431459896875,0.9139023931210032,0.9759061976610254,32589,454,39085,674,65625,1052,1409,1480,1575,0.16717297247537513,0.20693360624280416,0.19236571428571428,-0.01011732706520263,0.4845814977973568,0.19933106262849432,0.0503903477643719,0.23784128007465943,0.06784510578671044,0.5608308605341246,0.6790328770628118,0.06418918918918926,-0.07039886957750463,3.0,3.0,2.0,3.0
226,36005033500,0.5919856552703102,0.4435314722920446,0.588492585706443,76119,561,106715,820,122275,1132,630,402,318,0.08844046821424349,0.09220821815115025,0.11109384583929667,-0.2507732774546354,0.46167557932263814,0.4019495789487513,-0.36190476190476195,0.042602103007636005,0.32683388320851425,0.3804878048780487,0.14580893032844489,-0.20895522388059706,0.20481501613216913,1.0,1.0,1.0,1.0
227,36005033600,0.838390855099835,0.8623955285789366,0.8232029927954568,21235,421,29552,520,31115,814,2275,2234,2288,0.23790911231457498,0.21115322144017326,0.31393218704804754,0.028631840785337648,0.2351543942992873,0.3916647044972923,-0.018021978021978025,-0.11246265691170243,-0.045446125918650826,0.5653846153846154,0.052889821331889575,0.024171888988361756,0.48675063968652243,4.0,4.0,4.0,4.0
228,36005033700,0.7005469202530146,0.7377848159112453,0.6885183693402445,58603,749,71141,986,118333,1600,359,486,403,0.15337098783338737,0.16631759463600457,0.16225397818022022,0.05315546265592275,0.3164218958611482,0.21394809139463855,0.35376044568245124,0.08441366248929416,-0.06677617309072892,0.6227180527383367,0.6633586820539492,-0.17078189300411528,-0.024432871727599226,1.0,1.0,1.0,1.0
229,36005033800,0.9063908268439148,0.9077687071307582,0.9416427100794357,30318,509,26618,684,49625,1087,1156,1070,1145,0.201464476548585,0.3083627620407243,0.26285138539042824,0.0015201833977525059,0.343811394891945,-0.12203971238208322,-0.0743944636678201,0.530606126318055,0.037315675989476604,0.5891812865497077,0.8643399203546471,0.07009345794392519,-0.1475903781283603,3.0,4.0,3.0,3.0
230,36005034000,0.9247786127390192,0.9127362470374263,0.9088219319082397,28194,483,34250,698,42885,981,1355,1362,1418,0.20557565439455203,0.24455474452554746,0.274501573976915,-0.013021890359170007,0.4451345755693581,0.21479747463999432,0.005166051660516535,0.1896094663825545,-0.004288550106223754,0.40544412607449853,0.2521167883211679,0.04111600587371522,0.1224545019949066,3.0,3.0,3.0,3.0
231,36005034200,0.8285181051397142,0.8874476215838514,0.8695242064888766,41154,615,41635,822,73558,1173,290,371,412,0.17932643242455168,0.23691605620271405,0.1913591995432176,0.07112640759274624,0.3365853658536586,0.011687806774554055,0.2793103448275862,0.32114408901985025,-0.02019658925107759,0.4270072992700731,0.7667347183859734,0.11051212938005395,-0.19229113209835114,2.0,3.0,2.0,2.0
232,36005034300,0.8005221226392351,0.6022438589248523,0.8133031305572364,50493,555,79423,760,77054,1165,304,367,383,0.1318994712138316,0.11482819838082167,0.18143120409063773,-0.24768617644279545,0.36936936936936937,0.5729507060384609,0.20723684210526305,-0.12942639326684247,0.35045483404210165,0.5328947368421053,-0.029827631794316467,0.043596730245231585,0.5800230836064386,1.0,1.0,2.0,1.0
233,36005034400,0.8256127331258859,0.8656388541834299,0.903119546419279,43867,564,48207,781,48173,964,247,274,298,0.15428454191077576,0.19441159997510735,0.2401345151848546,0.0484805035721767,0.3847517730496455,0.09893541842387221,0.10931174089068829,0.26008476006324366,0.043298301658611704,0.23431498079385404,-0.0007052917626071409,0.0875912408759123,0.23518614740890809,2.0,2.0,3.0,2.0
234,36005034500,0.7552857451154468,0.7559768346560299,0.8254899466252283,53506,623,69083,806,84755,1153,796,948,959,0.13972264792733524,0.14000550062967734,0.1632470060763377,0.0009150040829613015,0.2937399678972712,0.2911262288341494,0.19095477386934667,0.0020243869303793183,0.0919513783789776,0.4305210918114144,0.22685754816669812,0.011603375527426074,0.16600423084901128,1.0,1.0,1.0,1.0
235,36005034800,0.8927879178605492,0.9374179468710176,0.9284000219810264,27597,393,41461,443,50474,660,1153,1331,1395,0.17088814001521904,0.1282168785123369,0.1569124697864247,0.04998950827808968,0.12722646310432562,0.5023734463891003,0.15437987857762359,-0.24970288458334144,-0.009619961853826187,0.489841986455982,0.2173850124213117,0.04808414725770094,0.2238050996642127,3.0,3.0,3.0,3.0
236,36005035000,0.8050734812596375,0.869777210920403,0.9463706277897609,50099,593,56000,879,68906,1317,269,275,303,0.14203876324876744,0.18835714285714286,0.22935593417118974,0.08036996766994298,0.4822934232715008,0.11778678217130079,0.02230483271375472,0.3260967537942665,0.0880609607928291,0.49829351535836186,0.2304642857142858,0.10181818181818181,0.21766517952091635,1.0,2.0,2.0,2.0
237,36005035100,0.6896466870482616,0.7733308621521925,0.7018212606209812,60160,540,64250,725,113889,1061,626,788,647,0.1077127659574468,0.13540856031128404,0.1117930616653057,0.1213435468850077,0.34259259259259256,0.06798537234042556,0.2587859424920127,0.2571263870874765,-0.09246960781081326,0.46344827586206905,0.7725914396887159,-0.17893401015228427,-0.1744018147131159,1.0,1.0,1.0,1.0
238,36005035600,0.9055102828106929,0.7888625759319363,0.8864041605827665,43100,675,60724,1024,81228,1330,190,295,283,0.18793503480278423,0.20235821092154668,0.19648397104446744,-0.12881985891610592,0.517037037037037,0.40890951276102094,0.5526315789473684,0.07674554206403239,0.1236483864576765,0.298828125,0.33765891574995055,-0.04067796610169494,-0.029028917830058565,2.0,1.0,1.0,1.0
239,36005035800,0.8395368669060338,0.9082226066053152,0.948313131496994,48026,657,47965,856,72665,1036,600,1024,1144,0.1641610794153167,0.214156155530074,0.1710864928094681,0.08181384571282813,0.30289193302891926,-0.001270145337941897,0.7066666666666668,0.30454889973203114,0.04414173860032644,0.21028037383177578,0.514958824142604,0.1171875,-0.20111335401030583,1.0,2.0,2.0,2.0
241,36005036000,0.8211116468493374,0.7700587425058546,0.9235580335043124,48238,524,60639,781,83523,899,341,354,409,0.13035366308719268,0.15455399990105378,0.12916202722603354,-0.06217535037942323,0.4904580152671756,0.2570794809071686,0.038123167155425186,0.18565137519513875,0.19933452154436226,0.1510883482714469,0.3773808934843912,0.15536723163841804,-0.16429191539058396,1.0,1.0,1.0,1.0
242,36005036100,0.7537187407125743,0.7230296104021016,0.5619561106360356,13165,295,16645,307,18929,486,1978,2050,2075,0.2688947968097227,0.221327726043857,0.3080986845580855,-0.04071695269439479,0.04067796610169494,0.26433725788074436,0.03640040444893833,-0.17689844255158826,-0.22277579984101548,0.5830618892508144,0.13721838389906882,0.012195121951219523,0.3920473953499819,4.0,4.0,4.0,4.0
243,36005036300,0.6043988179037221,0.7124803305960918,0.7542035808392656,10709,313,16975,412,23356,956,1694,1941,2338,0.35073302829395836,0.29125184094256257,0.491179996574756,0.178824824752696,0.31629392971246006,0.5851153235596227,0.14580873671782757,-0.16959106372366817,0.05856056434325185,1.320388349514563,0.37590574374079533,0.20453374549201442,0.6864442641295476,4.0,4.0,4.0,4.0
244,36005036400,0.856492347300046,0.7499204905001766,0.9277237679184278,35771,518,65625,753,70192,1233,394,315,450,0.17377204998462442,0.13769142857142858,0.210793252792341,-0.12442826504617344,0.45366795366795376,0.8345866763579435,-0.20050761421319796,-0.20763190292333145,0.2370961717550366,0.6374501992031874,0.06959238095238085,0.4285714285714286,0.5309104929722641,3.0,1.0,2.0,2.0
245,36005036501,0.7189089630237995,0.7594850234931358,0.811647996450181,15547,429,20972,585,33182,870,917,1154,1280,0.33112497587959094,0.33473202365058174,0.3146284129949973,0.05644116648465425,0.36363636363636354,0.34894191805493024,0.2584514721919302,0.010893312295181534,0.0686820297220998,0.4871794871794872,0.5822048445546444,0.10918544194107449,-0.06005882089300818,4.0,4.0,4.0,4.0
247,36005036700,0.7502153750734243,0.7644230036118222,0.6055946670839892,17375,427,20703,608,23384,782,315,519,530,0.29490647482014387,0.35241269381249096,0.4013000342114266,0.018938066334627468,0.4238875878220141,0.19153956834532382,0.6476190476190475,0.19499815671194987,-0.20777545387486385,0.2861842105263157,0.1294981403661306,0.021194605009633882,0.13872184872247328,4.0,4.0,4.0,4.0
248,36005036800,0.8495803605394241,0.7821766236945478,0.9449073763647979,32500,731,49444,780,66694,1110,145,303,354,0.2699076923076923,0.1893050724051452,0.19971811557261523,-0.07933768243192396,0.06703146374829005,0.5213538461538461,1.089655172413793,-0.29863031769639536,0.20804860148032134,0.42307692307692313,0.3488795404902516,0.16831683168316824,0.05500667803123793,3.0,2.0,2.0,2.0
251,36005037000,0.9388089601855285,0.8221049681786089,0.9474004756571455,38676,616,54688,764,69352,1292,491,355,427,0.19112627986348124,0.1676418958455237,0.2235551966778175,-0.1243106925437274,0.24025974025974017,0.4140035163925948,-0.27698574338085535,-0.12287365209395651,0.1524081623738771,0.6910994764397906,0.2681392627267407,0.20281690140845066,0.3335282063608731,2.0,2.0,2.0,2.0
252,36005037100,0.7755619404979184,0.8144664590743369,0.7704798225053909,16735,401,21290,495,24447,788,1335,1398,1435,0.2875410815655811,0.2790042273367778,0.3867959258804761,0.05016300638920135,0.23441396508728185,0.27218404541380337,0.04719101123595504,-0.029689163657319884,-0.054006688770140365,0.591919191919192,0.14828558008454684,0.026466380543633816,0.3863443202012351,4.0,4.0,4.0,4.0
253,36005037200,0.8089547925511416,0.7944564470423157,0.9411851298848839,25300,570,46923,664,63375,1096,452,490,599,0.27035573122529644,0.16981011444281055,0.20752662721893492,-0.017922318579884466,0.16491228070175445,0.8546640316205534,0.08407079646017701,-0.3719011848825867,0.1846906565977593,0.6506024096385543,0.35061696822453814,0.22244897959183674,0.22210993084765107,3.0,2.0,2.0,2.0
254,36005037300,0.7364700744040719,0.8401592500632092,0.7157804302823623,13696,374,25697,580,27905,952,1109,1261,1471,0.3276869158878505,0.27084873720667785,0.4093889983873858,0.14079210990757418,0.5508021390374331,0.8762412383177569,0.13706041478809738,-0.17345269501277638,-0.14804195724975877,0.6413793103448275,0.08592442697591163,0.16653449643140372,0.5115041798219326,4.0,4.0,4.0,4.0
255,36005037400,0.9024770866909916,0.8741077250842435,0.6915846554513483,25271,436,27022,437,21895,614,1269,1226,1302,0.20703573265798741,0.19406409592184146,0.3365151861155515,-0.0314349937800269,0.002293577981651307,0.06928890823473544,-0.03388494877856585,-0.06265409632246643,-0.20881072709351045,0.4050343249427917,-0.18973429057804747,0.06199021207177813,0.7340414491255591,3.0,4.0,4.0,4.0
256,36005037504,0.6980446304702216,0.7645895774719416,0.7235233029391369,14925,314,20711,390,24821,758,1008,910,1183,0.2524623115577889,0.22596687750470765,0.3664638813907578,0.09533050480868765,0.2420382165605095,0.3876716917922949,-0.09722222222222221,-0.10494807676280205,-0.05371022015312743,0.9435897435897436,0.1984452706291342,0.30000000000000004,0.6217592836504242,4.0,4.0,4.0,4.0
257,36005037600,0.816785910481339,0.8720740434963299,0.9863371274317523,28542,579,29904,698,54706,959,434,578,608,0.24343073365566534,0.28009630818619585,0.21036083793368188,0.0676898711222984,0.20552677029360966,0.04771915072524702,0.33179723502304137,0.15062015374933813,0.1310245211258867,0.3739255014326648,0.8293873729266987,0.05190311418685112,-0.2489696158585456,3.0,4.0,3.0,3.0
258,36005037800,0.8861356016165128,0.9347487015735491,0.9274112888919263,25096,510,35516,656,42907,1007,914,868,861,0.24386356391456807,0.22164658182227728,0.2816323676789335,0.05485966241324114,0.28627450980392166,0.41520561045584947,-0.05032822757111599,-0.09110414748172047,-0.007849609921116829,0.5350609756097562,0.20810339002139888,-0.008064516129032251,0.2706370897465704,3.0,3.0,3.0,3.0
259,36005037900,0.7375902470231462,0.8182314158624227,0.6314505775311265,16788,430,24208,596,23511,982,1537,1454,1400,0.3073624017155111,0.29543952412425645,0.5012121985453617,0.10933057909149091,0.38604651162790704,0.44198236835835125,-0.054001301236174415,-0.038790943605035544,-0.22827385347264817,0.6476510067114094,-0.028792134831460703,-0.037138927097661645,0.6964967704678573,4.0,4.0,4.0,4.0
260,36005038000,0.9192529014529728,0.906231408460731,0.9031620964751338,36741,516,35424,697,39470,946,1011,1064,1218,0.16853106883318364,0.2361111111111111,0.28761084367874334,-0.014165299855632751,0.35077519379844957,-0.03584551318690288,0.05242334322453024,0.40099456287683033,-0.0033868965001009332,0.3572453371592539,0.11421635049683831,0.14473684210526305,0.21811651440408952,2.0,3.0,4.0,3.0
261,36005038100,0.7572371026525598,0.7802459591588722,0.8136331605229379,14916,451,19000,660,33911,926,1883,1841,1984,0.36283185840707965,0.4168421052631579,0.3276812833593819,0.03038527355000653,0.46341463414634143,0.2737999463663181,-0.022304832713754608,0.1488575096277278,0.04279061105303006,0.40303030303030307,0.7847894736842105,0.07767517653449207,-0.21389591113279594,4.0,4.0,4.0,4.0
262,36005038200,0.8879143499666201,0.9023665627676631,0.9599847108222215,43673,661,43179,802,47634,1251,230,385,534,0.18162251276532412,0.22288612519974987,0.31515304194482935,0.016276584336750943,0.21331316187594562,-0.011311336523710303,0.673913043478261,0.22719437037930867,0.06385226407086364,0.559850374064838,0.10317515458903626,0.38701298701298703,0.4139643805211748,2.0,2.0,3.0,2.0
263,36005038301,0.7331147010905719,0.748360748620177,0.786185092346692,16155,429,16574,585,27788,957,1200,1186,1456,0.31866295264623956,0.42355496560878486,0.41327191593493595,0.020796264904966888,0.36363636363636354,0.025936242649334584,-0.011666666666666714,0.32916287284574963,0.05054292838882213,0.6358974358974359,0.6766019066006999,0.22765598650927488,-0.024277958019141233,4.0,4.0,4.0,4.0
264,36005038302,0.736431576544724,0.751756085914768,0.6588012558624804,16155,429,16574,585,22083,881,1832,1811,1916,0.31866295264623956,0.42355496560878486,0.47873930172530904,0.020809142163546568,0.36363636363636354,0.025936242649334584,-0.011462882096069826,0.32916287284574963,-0.12365025278003072,0.505982905982906,0.3323880777120791,0.05797901711761466,0.13028848814747462,4.0,4.0,4.0,4.0
265,36005038500,0.6844551503695898,0.7442599582304706,0.7171505658255685,13469,420,15880,560,26250,884,1042,1178,1410,0.3741925903927537,0.42317380352644834,0.4041142857142857,0.08737578762989462,0.33333333333333326,0.17900363798351782,0.13051823416506725,0.13089840470193126,-0.03642462839107541,0.5785714285714285,0.6530226700251889,0.19694397283531417,-0.04503945578231294,4.0,4.0,4.0,4.0
266,36005038600,0.9395066529752496,0.9352279463814274,0.9399488265112919,33154,467,39187,707,45716,1071,1907,1955,2036,0.16902937805393015,0.21650037002067013,0.2811269577390848,-0.004554205742207662,0.5139186295503213,0.18196899318332638,0.025170424750917686,0.2808446230666126,0.005047839030185575,0.5148514851485149,0.16661137622170608,0.04143222506393851,0.29850566866118755,3.0,3.0,3.0,3.0
267,36005038700,0.8484710328253606,0.7799745309114781,0.7867280419351782,23558,429,18042,619,32188,1012,1038,1126,1102,0.2185244927413193,0.41170601928832723,0.37728345967441285,-0.08072933460768017,0.442890442890443,-0.23414551320146026,0.08477842003853575,0.8840268846919994,0.008658630193742356,0.6348949919224556,0.7840594169160846,-0.02131438721136769,-0.08360956119470153,4.0,4.0,4.0,4.0
268,36005038800,0.869054303883553,0.872893705665076,0.9426866581917469,45809,567,47381,692,65345,1116,341,393,497,0.14852976489336156,0.17526012536670818,0.20494299487336445,0.004417907792833908,0.22045855379188706,0.0343164007072847,0.15249266862170097,0.1799663555149229,0.07995584350501672,0.6127167630057804,0.37913931744792206,0.2646310432569974,0.16936464837366105,2.0,2.0,2.0,2.0
269,36005038900,0.7034141401224387,0.8392567768255873,0.7934406495209578,14759,412,24688,632,29144,952,1317,1379,1704,0.3349820448539874,0.30719377835385614,0.3919846280538018,0.1931190019573723,0.5339805825242718,0.6727420556948303,0.047076689445709974,-0.08295449540360789,-0.05459131051395838,0.5063291139240507,0.18049254698639006,0.23567802755620004,0.2760174706477134,4.0,4.0,4.0,4.0
270,36005039000,0.9275036177560558,0.8908493984514921,0.8464260602694856,33144,498,47740,717,35833,1069,383,508,683,0.18030412744388125,0.1802262253875157,0.35799402785142187,-0.039519219766756986,0.43975903614457823,0.4403813661597875,0.3263707571801566,-0.00043205919614786037,-0.04986627173933644,0.49093444909344486,-0.24941348973607036,0.344488188976378,0.9863592386828082,3.0,2.0,4.0,3.0
271,36005039100,0.7637200950998052,0.7925906222267963,0.6334015706616494,15932,411,20687,580,21308,970,1952,2014,2282,0.30956565402962594,0.33644317687436553,0.5462737000187723,0.037802497684990444,0.4111922141119222,0.29845593773537527,0.03176229508196715,0.08682333616431293,-0.20084649893775264,0.6724137931034482,0.030018852419393838,0.1330685203574975,0.6236729931448768,4.0,4.0,4.0,4.0
272,36005039200,0.9122300273374571,0.9267050330097687,0.8691607399271354,30121,461,38333,726,64526,964,397,432,473,0.18365924106105375,0.22727154149166515,0.17927657068468525,0.015867714544060885,0.5748373101952278,0.27263371070017595,0.08816120906801017,0.23746314195055063,-0.062095587088525805,0.3278236914600552,0.6833015939269038,0.09490740740740744,-0.21117897336363178,3.0,3.0,2.0,3.0
273,36005039300,0.6815970282130147,0.7171030707623862,0.6306282323055545,13106,371,15370,535,18898,798,2683,2760,2981,0.3396917442392797,0.4176968119713728,0.5067202878611493,0.05209242569977146,0.44204851752021557,0.1727453074927514,0.028699217294073875,0.22963486471177275,-0.12058913422988993,0.49158878504672887,0.22953806115810016,0.08007246376811583,0.21312941190434032,4.0,4.0,4.0,4.0
274,36005039400,0.9082733388444832,0.928505237990107,0.9539591517325134,27241,460,33390,628,51172,959,1323,1311,1350,0.20263573290261003,0.225696316262354,0.22488861095911827,0.022275121684583343,0.3652173913043477,0.22572592782937484,-0.009070294784580546,0.11380314335195396,0.02741386122657241,0.5270700636942676,0.5325546570829589,0.029748283752860427,-0.003578726124607412,3.0,3.0,3.0,3.0
275,36005039500,0.5905646158219358,0.7511614405956388,0.8649717303673408,11263,334,16865,574,37537,728,799,905,1220,0.3558554559176063,0.40841980432849095,0.23273037269893704,0.2719377701797927,0.7185628742514969,0.49738080440379995,0.13266583229036288,0.1477126387604275,0.15151242279083865,0.2682926829268293,1.2257337681589089,0.34806629834254155,-0.4301687375772978,4.0,4.0,4.0,4.0
276,36005039600,0.9267156691280601,0.9317678706286208,0.8953020725087226,39911,541,31250,675,45750,1255,843,903,980,0.16266192277818145,0.2592,0.3291803278688525,0.0054517277185075486,0.24768946395563773,-0.21700784244945004,0.07117437722419928,0.5934890942698705,-0.03913614030852597,0.8592592592592592,0.46399999999999997,0.0852713178294573,0.269985832827363,2.0,3.0,3.0,3.0
277,36005039700,0.7520108349775099,0.7596169295351224,0.6490728468840842,13331,363,19170,538,19662,761,462,540,520,0.3267571825069387,0.3367762128325509,0.4644491913335368,0.01011434171402592,0.4820936639118458,0.43800165028880045,0.16883116883116878,0.03066200488308901,-0.14552609131380212,0.4144981412639406,0.025665101721439765,-0.03703703703703709,0.37910331441510214,4.0,4.0,4.0,4.0
278,36005039800,0.9032177342410286,0.9702011481787929,0.9553372916257489,39792,595,41474,749,62530,1074,433,388,567,0.17943305186972255,0.21671408593335584,0.20610906764752918,0.07416087107063984,0.2588235294117647,0.04226980297547245,-0.10392609699769051,0.20777127555463526,-0.015320386479592996,0.43391188251001345,0.5076915658002603,0.4613402061855669,-0.04893552830288994,2.0,3.0,2.0,2.0
281,36005040100,0.8332179261690932,0.8856481096173121,0.8362236955435145,22849,468,26399,706,33906,1021,1376,1461,1410,0.245787561818898,0.3209212470169325,0.3613519731021058,0.0629249345237668,0.5085470085470085,0.1553678497964901,0.06177325581395343,0.3056854652937837,-0.055805927362227226,0.44617563739376775,0.28436683207697255,-0.03490759753593431,0.12598332600595974,4.0,4.0,4.0,4.0
282,36005040302,0.8070934897869961,0.8105339678520276,0.6447213361435125,21314,488,20776,663,21372,915,1417,1320,1370,0.27474899127334146,0.3829418559876781,0.5137563166760247,0.004262799921654015,0.35860655737704916,-0.02524162522285822,-0.06845448129851794,0.3937880325343872,-0.20457209479811234,0.38009049773755654,0.02868694647670389,0.037878787878787845,0.34160397627716055,4.0,4.0,4.0,4.0
283,36005040303,0.8134144593670818,0.8248509384456583,0.7677068265073438,19827,494,25770,685,29980,931,1454,1464,1391,0.2989862308972613,0.3189755529685681,0.3726484322881921,0.014059842368028708,0.38663967611336036,0.29974277500378266,0.00687757909215958,0.06685699876987194,-0.06927810744326279,0.3591240875912409,0.16336825766395036,-0.04986338797814205,0.16826643553123,4.0,4.0,4.0,4.0
284,36005040304,0.8145545744938877,0.8266553498486564,0.9396286854427767,19827,494,25770,685,38333,1096,1128,1135,1194,0.2989862308972613,0.3189755529685681,0.3430986356403099,0.014855696270918761,0.38663967611336036,0.29974277500378266,0.00620567375886516,0.06685699876987194,0.13666316393501043,0.6000000000000001,0.4875048506014745,0.051982378854625644,0.07562674458038754,4.0,4.0,4.0,4.0
285,36005040400,0.903186366874348,0.9152285661034479,0.9469943904055792,45034,609,44531,917,60486,1228,308,539,563,0.16227739041613004,0.24710875569827762,0.24362662434282314,0.01333301705026213,0.5057471264367817,-0.01116933872185455,0.75,0.5227552961297528,0.03470807782734875,0.3391494002181026,0.35828973074936554,0.04452690166975892,-0.014091493219714923,2.0,2.0,2.0,2.0
286,36005040501,0.8621693044991834,0.8456167669235198,0.8301417553809367,21159,471,25688,656,32454,940,1175,1179,1272,0.26712037430880475,0.3064465898473996,0.34756886670364207,-0.019198708988228952,0.39278131634819524,0.2140460324211919,0.0034042553191488967,0.1472228228204402,-0.018300265732529852,0.4329268292682926,0.2633914668327624,0.07888040712468203,0.13419068189572614,4.0,4.0,4.0,4.0
287,36005040502,0.8626969747977381,0.8477941987551221,0.7602810964075525,21159,471,25688,656,28175,1068,2047,2053,2038,0.26712037430880475,0.3064465898473996,0.45487133984028394,-0.017274635796781346,0.39278131634819524,0.2140460324211919,0.002931118710307823,0.1472228228204402,-0.10322446470625946,0.6280487804878048,0.09681563375895363,-0.007306380905991228,0.4843413335641784,4.0,4.0,4.0,4.0
288,36005040600,0.8979310717729494,0.8591730667888745,0.9277890179704928,27560,544,32004,710,55114,1105,850,858,900,0.23686502177068214,0.26621672290963627,0.2405922270203578,-0.04316367503303775,0.30514705882352944,0.16124818577648758,0.009411764705882453,0.12391741473492268,0.07986278182353623,0.556338028169014,0.7220972378452692,0.04895104895104896,-0.09625426836155737,3.0,3.0,3.0,3.0
