,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1,rich_9,rich_0,rich_1,rich_all
233,36005034400,0.7185627130506994,0.7952792233062498,0.8827341354495943,0.4418795756760795,0.49002493765586036,0.3028230798875032,0.47914963205233035,0.2180149999420404,0.3914319248826291,0.06716417910447761,0.07435465768799102,0.07615230460921844,0.24303165663778392,0.3573835285687503,0.3925395910597436,0.5380845393545743,0.5151739997152104,0.26195316601022617,0.3902399946030729,0.5435829985684068,0.6074257150674953,0.4552716680460518,0.24900648879720022,0.13334623044661215,0.5027612272442764,2.0,2.0,3.0,2.0
234,36005034500,0.5924043340109492,0.6002011281023141,0.787568241996182,0.5618930225608845,0.5635910224438903,0.4739953590960897,0.49959116925592806,0.4300427741778432,0.5023474178403756,0.21890547263681592,0.26346801346801346,0.26538791869453193,0.2007328722689669,0.20761628320675027,0.23997461395367434,0.47884059576442606,0.44965433887866524,0.37606053089898367,0.429522089729507,0.35481045533981687,0.64909633005559,0.5536803305286427,0.36716979133455985,0.1226051662315356,0.4668183276688715,1.0,1.0,1.0,1.0
235,36005034800,0.8390671261867054,0.9229672664164054,0.9137253945845567,0.2393047462523034,0.27680798004987534,0.2475094088997122,0.2027800490596893,0.23135150173299177,0.2130281690140845,0.3175787728026534,0.37093153759820424,0.3902089894073862,0.291261098272574,0.17516496832901995,0.2274052331107581,0.5399640400564358,0.3297807868655766,0.5014820496688974,0.4119242805390474,0.17067060981935328,0.5621020329221834,0.5834331749684376,0.3622511231221849,0.12776180946626015,0.49684829686461124,3.0,3.0,3.0,3.0
236,36005035000,0.6817177009800782,0.8026409585086677,0.9357555063231767,0.5194730813287515,0.5261845386533666,0.36672160316171826,0.5592804578904333,0.3381826190779788,0.5985915492957746,0.0732448866777225,0.07463524130190796,0.0775837389063842,0.20746062778387328,0.34071702654729885,0.37115206030666925,0.5778036137344508,0.5853945148371011,0.2731455816995431,0.3483771005021563,0.5918711250595637,0.6457642469828776,0.5876721033631894,0.369042610377163,0.135357242146233,0.4936583515134957,1.0,2.0,2.0,2.0
237,36005035100,0.4746555521887712,0.6310722596267727,0.6359631709018231,0.6447407739429254,0.4600997506234414,0.434367287367066,0.4333605887162715,0.5989022453545388,0.44835680751173707,0.17191818684355997,0.2185746352413019,0.1760664185513885,0.10775189763370922,0.19496198347083085,0.13787649760025356,0.6288371662414342,0.4848234841961722,0.24357753090973097,0.46215868248163167,0.5414189329132479,0.4911425801743901,0.5701952093208381,0.6505452270992038,0.09567225680484191,0.28996314760303465,1.0,1.0,1.0,1.0
238,36005035600,0.8618895587274537,0.6587016718194608,0.8622427941085284,0.4323297973006624,0.628428927680798,0.40545593191154405,0.6778413736713,0.4096004265825866,0.6062206572769953,0.05140961857379768,0.08024691358024691,0.07185800171772115,0.34077820968659117,0.37925868679054076,0.30592546680652405,0.31725278552950964,0.6104065425223302,0.44599072229652703,0.6035408901556676,0.40946937997949984,0.6762443319694976,0.48762872461757284,0.4247040334074766,0.11521507512799692,0.3654904485723505,2.0,1.0,1.0,1.0
239,36005035800,0.7435409781084228,0.8710315881167643,0.9381368157892288,0.49366253299467105,0.6059850374064838,0.3008388064841463,0.5404742436631235,0.3599696291745395,0.4336854460093897,0.16473189607517966,0.28479236812570147,0.318350987689665,0.27172061225648203,0.4117356643024567,0.25553021105690904,0.5796019976522553,0.4562428649540413,0.20245920371492204,0.6776540232405176,0.5761087545605007,0.6081481058890857,0.4432169287101235,0.51676802206993,0.1375297315664288,0.2760853855778652,1.0,2.0,2.0,2.0
241,36005036000,0.7104882914860627,0.6252514761810741,0.9077896154397449,0.49630210667861946,0.4401496259351621,0.4047589763773071,0.47914963205233035,0.4229021526191939,0.3532863849765258,0.09314538419016032,0.0968013468013468,0.10793014600629831,0.17351823453306758,0.24766489331186223,0.17234107921894742,0.4002600817155948,0.5912722281461579,0.3558463246074023,0.3559880048942295,0.4891345794171629,0.7410683473809219,0.41352871953652665,0.44532989690028196,0.14292652679632414,0.2952156632044579,1.0,1.0,1.0,1.0
242,36005036100,0.5895933116565552,0.5415912121312941,0.46450290321237236,0.059614522635589424,0.1546134663341646,0.04403119081002632,0.09157808667211774,0.048517973269036827,0.11091549295774648,0.5456053067993366,0.5726711560044894,0.5848840538219295,0.5759467612209248,0.43147731778783643,0.5273983225323101,0.4269870185845124,0.2674742744298415,0.3601554057941516,0.3551591071175609,0.2239274485731148,0.3795373226104353,0.6301883239452988,0.3206241440318522,0.12268881098596919,0.584257207153092,4.0,4.0,4.0,4.0
243,36005036300,0.32173086008804536,0.5228250666672711,0.70017850007988,0.02903531052343244,0.1770573566084788,0.046737018178240226,0.17743254292722813,0.07417668401590412,0.38673708920187794,0.4671088999447208,0.5420875420875421,0.6601774978528485,0.813667054378775,0.6239620244429694,0.8906796474215102,0.7004314440279016,0.465891000992745,0.5506074867786245,0.40780032289569673,0.22927283527055642,0.6204976092836443,1.0,0.44456391698240705,0.14987632963801495,0.7372086952879471,4.0,4.0,4.0,4.0
244,36005036400,0.7739571239275972,0.5894274793320745,0.912896376758374,0.3410777429154838,0.43266832917705733,0.44564156806795724,0.4562551103843009,0.3456362224257248,0.5492957746478874,0.1077943615257048,0.08585858585858586,0.11966790724305755,0.29963816008017125,0.20124618496587715,0.334318833526045,0.32272261854493106,0.5647869567673411,0.6987234066932206,0.24117212028264354,0.2014457579277943,0.773410622388279,0.6574671931372099,0.2855089562970519,0.18154458521431,0.6564023950974889,3.0,1.0,2.0,2.0
245,36005036501,0.527148647777334,0.6064418557389899,0.7705994368105221,0.08927237412221724,0.32169576059850374,0.07951032724112202,0.31888798037612426,0.13112777771337825,0.3362676056338028,0.2523493642896628,0.3212682379349046,0.3572860005725737,0.7567103987465501,0.7436527810008274,0.5403550157720439,0.5479997314495072,0.49997295562135047,0.4103868128482993,0.46199775394106357,0.36129812168119774,0.6291664893493679,0.5820977782710469,0.5516859017063852,0.13639862176265274,0.3493691159310305,4.0,4.0,4.0,4.0
247,36005036700,0.5833086840516716,0.6152260433716785,0.5179992786207761,0.11203247173664027,0.3192019950124688,0.077304667962184,0.3376941946034342,0.07433897086950977,0.2846244131455399,0.08595909342177999,0.14309764309764308,0.14257085599770972,0.6515044023138417,0.7923235237697753,0.7123342365836819,0.5012887418960889,0.543347985564128,0.31693402332979775,0.6492435869326902,0.49597180008963704,0.39238488916899733,0.48128707345570776,0.31661536354498504,0.12396090916887792,0.45264398891514557,4.0,4.0,4.0,4.0
