,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1,rich_9,rich_0,rich_1,rich_all
1677,36081053401,0.8480553627575335,0.7595963053822388,0.8508845159538528,0.27170659715038414,0.563855421686747,0.2734761293580491,0.3748615725359911,0.2951267088822533,0.43163841807909603,0.014233292560880685,0.023506917107187043,0.018426475936477147,0.12830386950626513,0.2269999096270188,0.08545531481363723,0.18483134916568297,0.1886982417242976,0.08840199981663094,0.1544346953678692,0.3806867362223345,0.3809874291345163,0.19058725860688092,0.26908485607194815,0.0071793510429997,0.15873851882155102,2.0,1.0,2.0,2.0
1678,36081053500,0.8916493560240836,0.8490107585099133,0.8199939461760661,0.2475414132218866,0.42650602409638555,0.15950407136995812,0.26578073089701,0.1026716751084035,0.5214689265536723,0.026465028355387523,0.026543695872230346,0.03079161110437629,0.10550023391062865,0.2873223405053524,0.2971423634288963,0.19993473637284528,0.16858377054335416,0.03911549349692756,0.08149869738409382,0.5450703145803115,0.32591033462402913,0.32363693665300985,0.15415717861724018,0.01049621022752056,0.4615953727938568,2.0,3.0,4.0,3.0
1679,36081053601,0.7377245925215236,0.8239990764000805,0.7573140043248153,0.32227831340257374,0.5771084337349398,0.23250468154943507,0.3593576965669989,0.3242496655746938,0.6288135593220339,0.006560658289780941,0.011247328759419637,0.008970784337495454,0.10149336918122841,0.26085076417788705,0.11421355822294592,0.242151846525386,0.17183276828102304,0.04659164366445387,0.1634094759079499,0.5122052167324068,0.30868192408127365,0.29620853080568726,0.3478309640190521,0.008497028481372014,0.18629559188735784,1.0,2.0,1.0,1.0
1680,36081053800,0.7934834209415536,0.626709063785528,0.8517522833968664,0.3067957683342299,0.9036144578313253,0.31406884507753485,0.3183831672203765,0.29844818374962206,0.6451977401129944,0.008673412654286667,0.01709593971431785,0.012486361983270699,0.1901925539890185,0.15918253279462127,0.12908328066963948,0.15721304696075797,0.05397354764140381,0.08991890972067791,0.19002856654540126,0.18812133438262207,0.45946918183509305,0.3408333708522805,0.23629230368124715,0.007122645314729019,0.3271188243641534,1.0,1.0,1.0,1.0
1681,36081053900,0.9371791701410915,0.9504123064764552,0.9615189368353579,0.18261817078385126,0.42891566265060244,0.1677835756517348,0.2868217054263566,0.1998475931731681,0.5271186440677966,0.101301011898143,0.10594983691373298,0.09758758637410596,0.16275479388652794,0.29352946010952047,0.1621506384259891,0.21684862800078017,0.18571844421057349,0.08043954037612737,0.08457394540535715,0.40075918689539675,0.34360217689559697,0.30559719123795676,0.28642800269104535,0.007549595244362987,0.24008443213833455,3.0,3.0,2.0,3.0
1682,36081054000,0.8387094467276373,0.811862711959563,0.9344012659738155,0.26128605122687965,0.619277108433735,0.24552359711321986,0.3239202657807309,0.17622867650408558,0.7090395480225988,0.04914933837429111,0.05117534585535935,0.05600678870166081,0.1514776603969654,0.22022158101083644,0.24423340020841877,0.2040616071807406,0.1311094888094812,0.0794191863383471,0.08468971778451663,0.32272090041807394,0.3933067057441815,0.36938471235666326,0.1727076495800027,0.009442689229169385,0.4735824692921921,2.0,2.0,3.0,2.0
1683,36081054200,0.8930470012703208,0.820537375019815,0.8602786781204055,0.2661687425001035,0.7108433734939759,0.24743303806257497,0.4064230343300111,0.29034742958431864,0.6864406779661016,0.03391526743022351,0.038015971206838375,0.041217117226330466,0.1732466625075845,0.2768704648618762,0.14200117281076483,0.19094678174314533,0.1520288837972004,0.07784652311126945,0.09411812673059196,0.3585210250033336,0.3560060849500485,0.28780663136929363,0.2920031522496198,0.009518513296709627,0.22093660607237556,2.0,2.0,2.0,2.0
1684,36081054500,0.9522392454151137,0.8392982872725268,0.9222502823954456,0.1560392270451442,0.3301204819277108,0.08568813516527447,0.2779623477297896,0.1270691918710837,0.45932203389830506,0.11798065161792505,0.12484534922955798,0.12680324887865196,0.15347300357847252,0.5076240486115143,0.22065582386959978,0.18068346702779844,0.24009696755109142,0.03483501893477703,0.08587034082808248,0.7179012705896727,0.37476658805581026,0.2740788151100955,0.3210927343937896,0.008403497438893397,0.18831464131001113,3.0,4.0,4.0,4.0
1685,36081054700,0.8699433585308968,0.8755923904619691,0.90093951355251,0.13276368601812388,0.41566265060240964,0.09069055484251057,0.2862679955703212,0.13930729440608966,0.5338983050847458,0.114311130879573,0.12597008210549995,0.13625894047763365,0.22931127187690978,0.499108833814058,0.23274246997529016,0.21445244331851446,0.1925756343506525,0.055385763872621466,0.09081035640896208,0.5079336517796376,0.34943637106442843,0.3100776566323297,0.3351613406001331,0.009024733035648663,0.20443374309516973,4.0,4.0,3.0,4.0
1686,36081054800,0.8398810927514183,0.7183988637038061,0.8439520348615789,0.28856843353884776,0.7301204819277108,0.27795253224482924,0.3372093023255814,0.33425136358553625,0.5610169491525424,0.01267652618703436,0.01113485547182544,0.011274093829555097,0.16050092722006346,0.19844097047752468,0.09736294739487521,0.1741343737917763,0.10461818134647115,0.0818465797604246,0.07041283065372819,0.27734162064823736,0.3994078288549463,0.2798213470937152,0.30228497627285755,0.010394239978287706,0.20637523718593018,2.0,1.0,1.0,1.0
